propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation
11246,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Gardes","Prane Gardes",336000,180,180,3,2,4,0,0
11242,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",119000,119,119,2,2,0,0,0
11236,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë 21-Dhjetorit","Pranë 21-Dhjetorit",84000,100,100,2,1,3,0,0
11230,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",300000,120,120,3,2,0,0,0
11226,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",53000,83,83,2,1,3,0,0
11224,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",40000,52,60,1,1,2,0,0
11220,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",78000,63,103,1,1,2,0,0
11218,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",58650,60,69,1,1,2,0,0
11214,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",85000,116,116,2,2,3,0,0
11212,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",120000,118,118,2,2,3,0,0
11206,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",72000,144,144,2,1,3,0,0
11204,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",56500,129,129,2,1,0,0,0
11202,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",73000,90,90,2,2,3,0,0
11200,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Muhamet Gjollesha"","Rr. "Muhamet Gjollesha"",107000,103,103,2,1,3,0,0
11198,Apartment,Used,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",76000,106,106,2,1,3,0,0
11196,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Keta"","Rr. "Myslym Keta"",70000,121,121,3,2,4,0,0
11190,Apartment,Used,Available,Albania,Tirana,Tirana,"prane ish-Ekspozites "Shqiperia Sot"","prane ish-Ekspozites "Shqiperia Sot"",89100,73,81,2,2,3,0,0
11186,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",49000,55,55,1,1,2,0,0
11184,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv. "Gjergj Fishta"","Blv. "Gjergj Fishta"",70000,60,60,2,1,3,0,0
11182,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",71000,80,80,2,1,3,0,0
11180,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Zogut të Zi","Pranë Zogut të Zi",85000,135,107,2,2,5,0,0
11178,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",140000,100,100,2,1,3,0,0
11172,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",52000,64,64,1,1,2,0,0
11170,Apartment,New,Sold,Albania,Tirana,Tirana,Kashar,Kashar,50000,132,132,2,2,3,0,0
11164,Apartment,Used,Sold,Albania,Tirana,Tirana,Kombinat,Kombinat,32000,52,0,1,1,0,0,0
11162,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",68300,105,0,2,1,0,0,0
11160,Apartment,New,Available,Albania,Tirana,Tirana,"Unaze e Re","Unaze e Re",96000,152,0,3,2,1,0,0
11156,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",93000,70,70,2,2,3,0,0
11154,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e kavajes","Rruga e kavajes",84970,183,197,2,2,4,0,0
11150,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Qemal Stafa"","Rr. "Qemal Stafa"",243270,113,136,2,2,4,0,0
11148,Apartment,New,Sold,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",54000,94,0,2,1,1,0,0
11146,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",53000,94,0,2,1,0,0,0
11142,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",139500,105,115,2,2,3,0,0
11136,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Bogdanëve","Rruga e Bogdanëve",281600,176,176,2,2,5,0,0
11130,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",55000,100,100,1,1,3,0,0
11118,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",60000,124,124,3,2,6,0,0
11116,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",47000,73,65,2,1,4,0,0
11114,Apartment,New,Reserved,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",52000,65,65,1,1,2,0,0
11100,Apartment,New,Available,Albania,Tirana,Tirana,"Prane sheshit Willson","Prane sheshit Willson",140000,100,100,2,1,0,0,0
11084,Apartment,Used,Sold,Albania,Tirana,Tirana,Oxhaku,Oxhaku,65000,70,0,2,1,0,0,0
11080,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Tiranës, pranë Kopshtit Zoologjik","Liqeni i Tiranës, pranë Kopshtit Zoologjik",95000,75,87,1,1,0,0,0
11076,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Dajt,Dajt,60000,110,110,2,1,0,0,0
11074,Apartment,Used,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",75000,114,114,2,1,3,0,0
11072,Apartment,New,Sold,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",51000,85,85,1,1,2,0,0
11064,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",55000,107,107,3,1,0,0,0
11062,Apartment,New,Sold,Albania,Tirana,Tirana,"Autostrada Tirane-Durres","Autostrada Tirane-Durres",53000,96,96,2,1,0,0,0
11060,Apartment,New,Available,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",90000,100,106,2,2,0,0,0
11056,Apartment,New,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi","Prane Zogut te Zi",150000,120,135,2,2,0,0,0
11048,Apartment,New,Sold,Albania,Tirana,Tirana,Bllok,Bllok,98000,70,70,1,1,2,0,0
11040,Apartment,New,Available,Albania,Tirana,Tirana,"Blv. "Zhan D'ark"","Blv. "Zhan D'ark"",167500,76,76,1,2,0,0,0
11030,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",85000,69,69,1,1,0,0,0
11022,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri" |##| Rruga e Kavajës","Rr. "Myslym Shyri"",250000,140,140,2,1,0,0,0
11018,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë Shallvareve","Pranë Shallvareve",166600,119,119,2,1,0,0,0
11012,Apartment,New,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",45000,80,80,1,1,0,0,0
11008,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",65000,117,117,2,2,0,0,0
10996,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",108000,145,145,3,2,0,0,0
10992,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",121485,101,116,2,2,3,0,0
10990,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajës","Rruga e Kavajës",119240,94,108,2,2,3,0,0
10986,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",78750,75,65,1,1,2,0,0
10984,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",79170,66,75,1,1,2,0,0
10976,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",277000,168,168,3,2,0,0,0
10964,Apartment,New,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",68000,84,76,2,1,0,0,0
10940,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga "Frosina Plaku"","Rruga "Frosina Plaku"",48000,60,60,1,1,0,0,0
10936,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Frosina Plaku" |##| Rruga "Frosina Plaku"","Rr. "Frosina Plaku"",120000,114,114,2,2,0,0,0
10934,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Kopshtit Zoologjik","prane Kopshtit Zoologjik",150000,110,110,2,2,0,0,0
10932,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",56000,64,64,1,1,0,0,0
10930,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",82500,66,75,1,1,0,0,0
10922,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",87000,97,84,1,2,0,0,0
10914,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",50000,102,102,2,1,3,0,0
10902,Apartment,New,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",33000,73,73,1,1,2,0,0
10900,Apartment,New,Available,Albania,Tirana,Tirana,"prane Casa Italia","prane Casa Italia",50625,113,113,2,1,3,0,0
10898,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",336000,240,240,3,3,4,0,0
10896,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Kopshtit Zoologjik","Pranë Kopshtit Zoologjik",277200,308,308,2,2,3,0,0
10892,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",95200,119,119,3,2,3,0,0
10890,Apartment,New,Sold,Albania,Tirana,Tirana,Brryli,Brryli,152000,99,145,2,2,3,0,0
10886,Apartment,New,Sold,Albania,Tirana,Tirana,Medrese,Medrese,87731,106,0,3,2,4,0,0
10884,Apartment,New,Sold,Albania,Tirana,Tirana,Medrese,Medrese,103500,106,125,3,2,4,0,0
10882,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",158652,136,136,3,2,4,0,0
10878,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",114000,98,98,2,2,3,0,0
10860,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Reshit Collaku" |##| Blv. "Gjergj Fishta"","Rr. "Reshit Collaku"",115000,70,70,1,1,0,0,0
10858,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",155250,115,115,2,2,3,0,0
10856,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",104004,87,87,1,1,2,0,0
10854,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",252920,126,126,2,2,3,0,0
10848,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Zogut te Zi |##| Rr. "Naim Frashëri"","Prane Zogut te Zi",80000,102,102,3,1,0,0,0
10846,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga "Ndre Mjeda"","Rruga "Ndre Mjeda"",154850,210,0,3,2,0,0,0
10844,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",105000,117,0,2,2,0,0,0
10828,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",140000,135,135,3,2,0,0,0
10824,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Muhamet Gjollesha" |##| Prane shkolles "Vasil","Rr. "Muhamet Gjollesha"",121000,110,110,2,1,0,0,0
10822,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Frosina Plaku" |##| Prapa Fakultetit te Inxhi","Rr. "Frosina Plaku"",87000,78,71,2,2,0,0,0
10810,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kompleksi Cabej |##| Pallatet "Cabej"","Kompleksi Cabej",65720,106,0,2,0,0,0,0
10804,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,160000,80,80,2,1,0,0,0
10802,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",48000,54,54,1,1,0,0,0
10794,Apartment,New,Available,Albania,Tirana,Tirana,"prane Casa Italia |##| Autostrada Tirane-Durres","prane Casa Italia",90000,106,106,2,1,0,0,0
10790,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Frosina Plaku" |##| Prapa Fakultetit te Inxhi","Rr. "Frosina Plaku"",140000,130,130,3,2,0,0,0
10766,Apartment,Used,Sold,Albania,Tirana,Tirana,,,65000,90,94,2,1,0,0,0
10764,Apartment,New,Available,Albania,Tirana,Tirana,Dajt,Dajt,31391.5,79,90,2,2,0,0,0
10762,Apartment,New,Available,Albania,Tirana,Tirana,Dajt,Dajt,34128.5,86,98,2,2,0,0,0
10760,Apartment,New,Available,Albania,Tirana,Tirana,"Rr."Ibrahim Rugova"","Rr."Ibrahim Rugova"",268000,158,158,2,2,0,0,0
10756,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Sami Frasheri"","Rr. "Sami Frasheri"",260000,120,0,2,2,3,0,0
10752,Apartment,Used,Sold,Albania,Tirana,Tirana,"Te  Fresku","Te  Fresku",70000,102,90,2,2,0,0,0
10742,Apartment,New,Sold,Albania,Tirana,Tirana,"mbrapa Casa Italia","mbrapa Casa Italia",57000,101,101,2,2,0,0,0
10740,Apartment,New,Available,Albania,Tirana,Tirana,"prane "Kodra e Diellit" |##| Liqeni Artificial i T","prane "Kodra e Diellit"",88200,98,98,2,1,0,0,0
10724,Apartment,Used,Sold,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",95000,115,115,2,2,0,0,0
10722,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Kavajes |##| Pranë Qendrës","Rruga e Kavajes",170000,100,100,2,2,0,0,0
10712,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",102249,132,144,3,3,0,0,0
10694,Apartment,Used,Sold,Albania,Tirana,Tirana,Shallvaret,Shallvaret,86000,74,0,2,1,0,0,0
10686,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",45051.5,69,69,1,1,0,0,0
10684,Apartment,New,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",55000,112,112,2,2,0,0,0
10644,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Todi Shkurti"","Rr. "Todi Shkurti"",75000,86,95,2,1,0,0,0
10608,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Zogut të Zi","Pranë Zogut të Zi",125000,100,100,2,2,0,0,0
10604,Apartment,New,Available,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",63000,97,110,2,1,0,0,0
10602,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",70000,72,72,1,1,0,0,0
10600,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë Qendrës Globe, Rr. e Kavajës","Pranë Qendrës Globe, Rr. e Kavajës",81000,79,118,2,2,0,0,0
10598,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",184000,80,80,2,1,0,0,0
10568,Apartment,New,Reserved,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",65000,66,0,1,1,0,0,0
10560,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",150000,120,120,3,2,0,0,0
10544,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Sheshit "Wilson"","Prane Sheshit "Wilson"",125000,90,90,2,1,0,0,0
10542,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",185000,116,116,2,2,0,0,0
10536,Apartment,Used,Available,Albania,Tirana,Tirana,"Komuna e Parisit","Komuna e Parisit",114660,127,127,2,2,0,0,0
10534,Apartment,Used,Available,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",390000,400,400,4,2,0,0,0
10526,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Reshit Collaku"","Rr. "Reshit Collaku"",85000,74,0,2,1,0,0,0
10520,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Keta"","Rr. "Myslym Keta"",41000,68,68,1,1,0,0,0
10516,Apartment,Used,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",185000,142,142,3,2,0,0,0
10510,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pallatet "Cabej"","Pallatet "Cabej"",45600,91,91,2,1,0,0,0
10506,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",73200,73,0,1,1,0,0,0
10504,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",61000,107,107,2,1,0,0,0
10498,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",58650,69,69,2,1,0,0,0
10486,Apartment,Used,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",44500,89,89,2,1,0,0,0
10484,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Gjykates se Faktit Tirane |##| prane ish-Eks","Prane Gjykates se Faktit Tirane",75000,63,90,2,1,3,0,0
10446,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane stadiumit Dinamo","Prane stadiumit Dinamo",65000,61,61,1,1,1,0,0
10440,Apartment,New,Sold,Albania,Tirana,Tirana,"Pranë "Harry Fultz"","Pranë "Harry Fultz"",133000,121,0,2,2,0,0,0
10430,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",146400,123,0,3,2,4,0,0
10428,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",139200,1147,0,2,2,3,0,0
10426,Apartment,New,Available,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",190800,159,0,3,2,4,0,0
10424,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Ali Demi"","Rr. "Ali Demi"",105000,90,90,2,1,0,0,0
10420,Apartment,Used,Sold,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",72600,66,66,0,0,0,0,0
10418,Apartment,New,Available,Albania,Tirana,Tirana,"Liqeni i Thatë","Liqeni i Thatë",120000,127,0,2,2,0,0,0
10412,Apartment,New,Available,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",58500,75,75,1,1,0,0,0
10386,Apartment,Used,Available,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",72000,85,0,2,1,3,0,0
10378,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane ATSH-se","Prane ATSH-se",74800,68,68,1,1,0,0,0
10376,Apartment,New,Sold,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",550,87,101,2,2,1,0,0
10372,Apartment,New,Sold,Albania,Tirana,Tirana,"Fusha e Aviacionit","Fusha e Aviacionit",45900,54,54,1,1,0,0,0
10364,Apartment,Used,Sold,Albania,Tirana,Tirana,Laprake,Laprake,80000,105,0,2,2,0,0,0
10344,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",81000,84,84,2,1,0,0,0
10340,Apartment,Used,Available,Albania,Tirana,Tirana,"Brryli, Rruga Bardhyl","Brryli, Rruga Bardhyl",60000,58,58,1,1,0,0,0
10338,Apartment,Used,Reserved,Albania,Tirana,Tirana,,,55000,136,198,3,2,0,0,0
10332,Apartment,New,Available,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",700,126,126,2,2,1,0,0
10316,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",168000,120,120,3,2,4,0,0
10290,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Pazarit të Ri","Prane Pazarit të Ri",105000,80,0,2,2,0,0,0
10276,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",219000,122,122,2,2,0,0,0
10266,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",149500,115,115,2,2,0,0,0
10258,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",132300,147,153,3,2,0,0,0
10220,Apartment,New,Rented,Albania,Tirana,Tirana,"prane Liqenit","prane Liqenit",121500,135,135,3,1,0,0,0
10212,Apartment,Used,Sold,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",44500,89,89,2,1,0,0,0
10204,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",190000,123,123,2,2,0,0,0
10202,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",150000,74,74,2,1,0,0,0
10200,Apartment,Used,Sold,Albania,Tirana,Tirana,"Blv. "Bajram Curri"","Blv. "Bajram Curri"",75000,75,0,2,1,0,0,0
10194,Apartment,Used,Available,Albania,Tirana,Tirana,"Qerret Golem","Qerret Golem",30000,68,68,1,1,0,0,0
10182,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",175000,151,160,3,1,0,0,0
10180,Apartment,New,Sold,Albania,Tirana,Tirana,"Prane Globe, Rruga e Kavajes","Prane Globe, Rruga e Kavajes",75000,73,80,1,1,0,0,0
10176,Apartment,Used,Available,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",75000,89,108,2,1,0,0,0
10174,Apartment,Used,Available,Albania,Tirana,Tirana,"Kompleksi Cabej","Kompleksi Cabej",80000,89,98,2,2,0,0,0
10172,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Vasil Shantos","Pranë Vasil Shantos",85000,90,90,2,1,0,0,0
10170,Apartment,Used,Sold,Albania,Tirana,Tirana,"Blv. "Bajram Curri"","Blv. "Bajram Curri"",70000,89,89,2,1,1,0,0
10168,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane Sheshit "Wilson"","Prane Sheshit "Wilson"",88400,68,68,1,1,0,0,0
10166,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Shallvareve","Pranë Shallvareve",293525,153,153,3,2,0,0,0
10164,Apartment,Used,Available,Albania,Tirana,Tirana,"Prane 21- Dhjetorit","Prane 21- Dhjetorit",98000,110,110,2,2,1,0,0
10162,Apartment,Used,Available,Albania,Tirana,Tirana,"Blv. "Bajram Curri" |##| Bulevardi Bajram Curri","Blv. "Bajram Curri"",105000,86,86,1,2,0,0,0
10160,Apartment,Used,Available,Albania,Tirana,Tirana,"Rr. "Kongresi i Lushnjës"","Rr. "Kongresi i Lushnjës"",47000,50,50,1,1,0,0,0
10152,Apartment,Used,Reserved,Albania,Tirana,Tirana,"Prane Pazarit të Ri","Prane Pazarit të Ri",82000,74,80,2,2,0,0,0
10150,Apartment,Used,Available,Albania,Tirana,Tirana,Bllok,Bllok,357000,149,147,2,2,0,0,0
10146,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga Naim Frashëri ","Rruga Naim Frashëri ",129000,108,0,2,1,4,0,0
10144,Apartment,Used,Available,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",57500,56,60,1,1,2,0,0
10140,Apartment,New,Available,Albania,Tirana,Tirana,"Pranë ish-Porcelanit","Pranë ish-Porcelanit",48000,60,60,1,1,0,0,0
10130,Apartment,New,Sold,Albania,Tirana,Tirana,"Rr. "Tefta Tashko Koço"","Rr. "Tefta Tashko Koço"",115700,89,89,2,1,0,0,0
10126,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",150000,128,128,3,2,0,0,0
10116,Apartment,Used,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",91000,91,91,1,1,0,0,0
10112,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Frosina Plaku" |##| Rruga "Frosina Plaku"","Rr. "Frosina Plaku"",96000,103,103,3,1,0,0,0
10106,Apartment,New,Available,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",70200,108,108,2,1,0,0,0
10104,Apartment,Used,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",42600,71,71,1,1,0,0,0
10088,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",45850,91,92,2,1,2,0,0
10080,Apartment,Used,Sold,Albania,Tirana,Tirana,Brryli,Brryli,70000,73,73,2,1,0,0,0
10078,Apartment,Used,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",65000,104,115,3,2,0,0,0
10076,Apartment,Used,Available,Albania,Tirana,Tirana,"Pranë Juridikut","Pranë Juridikut",73100,43,43,1,1,0,0,0
10074,Apartment,Used,Sold,Albania,Tirana,Tirana,"Pranë Juridikut","Pranë Juridikut",287300,169,169,3,1,1,0,0
10064,Apartment,Used,Sold,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",58700,112,137,3,2,0,0,0
10058,Apartment,Used,Sold,Albania,Tirana,Tirana,Shallvaret,Shallvaret,80000,74,0,3,1,0,0,0
10056,Apartment,Used,Sold,Albania,Tirana,Tirana," Rr. "Margarita Tutulani""," Rr. "Margarita Tutulani"",70000,68,0,3,1,0,0,0
10054,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Myslym Shyri"","Rr. "Myslym Shyri"",135000,67,79,1,1,0,0,0
10052,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Hoxha Tahsin" |##| Pranë Brrylit","Rr. "Hoxha Tahsin"",135000,147,147,3,2,0,0,0
10040,Apartment,Used,Sold,Albania,Tirana,Tirana,"Rr. "Brigada VIII"","Rr. "Brigada VIII"",125000,90,90,3,1,0,0,0
10038,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e Re, Astiri","Unaza e Re, Astiri",34000,68,68,1,1,0,0,0
10016,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,"Zona e Freskut","Zona e Freskut",115000,143,143,3,2,0,0,0
10012,Apartment,New,Sold,Albania,Tirana,Tirana,"te Misto Mame","te Misto Mame",31000,50,60,1,1,0,0,0
10004,Apartment,New,Available,Albania,Tirana,Tirana,"Rr. "Mihal Grameno"","Rr. "Mihal Grameno"",120000,111,126,2,2,0,0,0
10002,Apartment,Used,Sold,Albania,Tirana,Tirana,Medrese,Medrese,39000,44,44,1,0,0,0,0
