propertiesid,property_type,property_status,availability,country,division,city,current_zones,zone,price,interior_area,gros_area,bedrooms,bathrooms,other_rooms,year_of_construction,year_of_renovation,closed_price
3989,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Shkolla e Bashkuar","Shkolla e Bashkuar",65000,121,0,2,1,0,0,0,NULL
3987,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga Margarita Tatulani","Rruga Margarita Tatulani",130000,120,0,2,1,0,0,0,NULL
3985,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",53000,57,0,1,1,0,0,0,NULL
3984,Apartment,New,Sold,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",63000,66,0,1,1,0,0,0,NULL
3983,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",57000,108,0,2,2,0,0,0,NULL
3981,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",77000,120,0,2,2,0,0,0,NULL
3979,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",63000,100,0,2,1,0,0,0,NULL
3977,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",45000,71,0,1,1,0,0,0,NULL
3973,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Siri Kodra","Rruga Siri Kodra",52000,53,0,1,1,0,0,0,NULL
3972,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,180000,110,0,2,1,0,0,0,NULL
3969,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Kongresi Manastirit","Rruga Kongresi Manastirit",100000,100,0,2,2,0,0,0,NULL
3968,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 4 Deshmoret","Rruga 4 Deshmoret",104000,106,0,2,2,0,0,0,NULL
3967,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Mihal Grameno","Rruga Mihal Grameno",110000,110,0,2,2,0,0,0,NULL
3966,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,60000,67,0,1,1,0,0,0,NULL
3964,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",47000,93,0,2,1,0,0,0,NULL
3963,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",42000,119,0,2,1,0,0,0,NULL
3962,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",84000,84,0,2,1,0,0,0,NULL
3961,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,70000,127,0,3,2,0,0,0,NULL
3960,Apartment,New,Sold,Albania,Tirana,Tirana,Fresku,Fresku,77000,92,0,2,2,0,0,0,NULL
3959,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Zogu I","Bulevardi Zogu I",85000,72,0,2,1,0,0,0,NULL
3958,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,35000,68,0,2,1,0,0,0,NULL
3957,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,77000,77,0,1,1,0,0,0,NULL
3956,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,45000,91,0,2,1,0,0,0,NULL
3955,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",55000,115,0,2,2,0,0,0,NULL
3953,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",55000,107,0,2,2,0,0,0,NULL
3952,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",60000,87,0,2,1,0,0,0,NULL
3951,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",56000,124,0,2,2,0,0,0,NULL
3949,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",85000,121,0,2,2,0,0,0,NULL
3947,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",76000,112,0,2,2,0,0,0,NULL
3943,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",58000,105,0,2,2,0,0,0,NULL
3942,Apartment,New,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",45000,75,0,2,1,0,0,0,NULL
3941,Apartment,New,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",68000,114,0,2,2,0,0,0,NULL
3940,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Shkolla e Bashkuar","Shkolla e Bashkuar",37200,60,0,2,1,0,0,0,NULL
3939,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Pallati me Shigjeta","Pallati me Shigjeta",97600,122,0,3,2,0,0,0,NULL
3938,Apartment,New,Sold,Albania,Tirana,Tirana,"Vasil Shanto","Vasil Shanto",91000,101,0,2,1,0,0,0,NULL
3936,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",70000,69,0,2,1,0,0,0,NULL
3935,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Bajram Curri","Bulevardi Bajram Curri",97000,97,0,2,1,0,0,0,NULL
3934,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",115000,115,0,2,1,0,0,0,NULL
3933,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",66000,76,0,1,1,0,0,0,NULL
3932,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",92000,106,0,2,2,0,0,0,NULL
3931,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",105000,122,0,2,2,0,0,0,NULL
3930,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",87000,91,0,2,1,0,0,0,NULL
3928,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",53000,101,0,2,2,0,0,0,NULL
3927,Apartment,New,Sold,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",108000,108,0,2,1,0,0,0,NULL
3926,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",95000,108,0,2,1,0,0,0,NULL
3921,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,65000,130,0,2,2,0,0,0,NULL
3918,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Sheshi `Avni Rustemi`","Sheshi `Avni Rustemi`",80000,80,0,2,1,0,0,0,NULL
3917,Apartment,New,Sold,Albania,Tirana,Tirana,,,80000,91,0,2,1,0,0,0,NULL
3915,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",72000,97,0,2,1,0,0,0,NULL
3914,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",40000,54,0,1,1,0,0,0,NULL
3913,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",52000,69,0,1,1,0,0,0,NULL
3912,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",66000,88,0,2,1,0,0,0,NULL
3910,Apartment,New,Sold,Albania,Tirana,Tirana,,,82000,106,0,2,1,0,0,0,NULL
3909,Apartment,New,Sold,Albania,Tirana,Tirana,,,121000,162,0,3,2,0,0,0,NULL
3908,Apartment,New,Sold,Albania,Tirana,Tirana,,,73000,97,0,2,1,0,0,0,NULL
3906,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,110000,125,0,3,2,0,0,0,NULL
3903,Apartment,New,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,33000,64,0,1,1,0,0,0,NULL
3902,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,59000,66,0,1,1,0,0,0,NULL
3897,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,77000,110,0,2,2,0,0,0,NULL
3894,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",74000,90,0,3,1,0,0,0,NULL
3893,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,57000,71,0,1,1,0,0,0,NULL
3892,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,44500,62,0,1,1,0,0,0,NULL
3891,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Kinostudio,Kinostudio,65600,101,0,2,1,0,0,0,NULL
3889,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",60000,55,0,1,1,0,0,0,NULL
3888,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,45000,96,0,2,1,0,0,0,NULL
3884,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Sheshi Willson","Sheshi Willson",64000,58,0,1,1,0,0,0,NULL
3883,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",63000,57,0,1,1,0,0,0,NULL
3882,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",65000,109,0,2,2,0,0,0,NULL
3878,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Siri Kodra","Rruga Siri Kodra",58000,56,0,1,1,0,0,0,NULL
3877,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",74000,74,0,2,1,0,0,0,NULL
3876,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ish Parku Autobuzave","Ish Parku Autobuzave",85000,88,0,2,1,0,0,0,NULL
3874,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",80000,123,0,3,1,0,0,0,NULL
3873,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Liqeni,Liqeni,90000,90,0,2,1,0,0,0,NULL
3871,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Oxhaku,Oxhaku,122100,111,0,2,1,0,0,0,NULL
3870,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",84000,70,0,1,1,0,0,0,NULL
3869,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",51000,60,0,1,1,0,0,0,NULL
3867,Apartment,New,Available,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",112000,112,112,2,1,0,0,0,NULL
3866,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Nente Kateshet","Nente Kateshet",70000,61,0,2,1,0,0,0,NULL
3865,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Tiran,Tiran,65000,72,0,2,1,0,0,0,NULL
3863,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",125000,96,0,1,2,0,0,0,NULL
3862,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",77000,74,0,2,1,0,0,0,NULL
3860,Apartment,New,Sold,Albania,Tirana,Tirana,Kinostudio,Kinostudio,73000,127,0,2,2,0,0,0,NULL
3859,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Brryli,Brryli,110000,120,0,2,2,0,0,0,NULL
3858,Apartment,New,Sold,Albania,Tirana,Tirana,Yzberisht,Yzberisht,65000,0,104,2,1,0,0,0,NULL
3856,Apartment,New,Sold,Albania,Tirana,Tirana,"Don Bosko","Don Bosko",70000,107,0,2,2,0,0,0,NULL
3855,Apartment,New,Sold,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",138000,145,0,3,2,0,0,0,NULL
3854,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",74000,74,0,2,1,0,0,0,NULL
3853,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",43000,72,0,1,1,0,0,0,NULL
3846,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",87000,97,0,2,1,0,0,0,NULL
3845,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Nente Kateshet","Nente Kateshet",132000,120,0,3,2,0,0,0,NULL
3844,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",173000,115,0,2,2,0,0,0,NULL
3843,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",95000,117,0,2,2,0,0,0,NULL
3842,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Irfan Tomini","Rruga Irfan Tomini",95000,93,0,2,0,0,0,0,NULL
3841,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",95000,97,0,2,1,0,0,0,NULL
3840,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",62000,106,0,2,2,0,0,0,NULL
3837,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",100000,197,0,3,2,0,0,0,NULL
3834,Apartment,New,Sold,Albania,Tirana,Tirana,"Stadiumi Dinamo","Stadiumi Dinamo",180000,140,0,3,2,0,0,0,NULL
3830,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,125000,110,0,2,1,0,0,0,NULL
3828,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,62000,88,0,1,1,0,0,0,NULL
3826,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",49000,75,0,1,1,0,0,0,NULL
3824,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",120000,106,0,2,1,0,0,0,NULL
3823,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",80000,102,0,2,1,0,0,0,NULL
3822,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga  Riza Cerova","Rruga  Riza Cerova",90000,118,0,2,2,0,0,0,NULL
3818,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,116,0,2,2,0,0,0,NULL
3816,Apartment,New,Sold,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",76000,99,0,2,1,0,0,0,NULL
3815,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",65000,170,0,2,1,0,0,0,NULL
3814,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",40000,67,0,1,1,0,0,0,NULL
3813,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,127,0,2,1,0,0,0,NULL
3812,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,113000,113,0,2,1,0,0,0,NULL
3811,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",55000,100,0,2,2,0,0,0,NULL
3808,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",65000,132,0,2,2,0,0,0,NULL
3807,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",42000,70,0,1,1,0,0,0,NULL
3805,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,152000,152,0,3,2,0,0,0,NULL
3803,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",70000,100,0,2,1,0,0,0,NULL
3802,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",100000,135,0,3,2,0,0,0,NULL
3801,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",70000,108,0,2,2,0,0,0,NULL
3800,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",49000,65,0,1,1,0,0,0,NULL
3798,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",71000,104,0,2,2,0,0,0,NULL
3797,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",100000,112,0,2,2,0,0,0,NULL
3792,Apartment,New,Rented,Albania,Tirana,Tirana,,,55000,65,0,1,1,0,0,0,NULL
3791,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,110000,122,0,3,1,0,0,0,NULL
3789,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",64000,75,0,2,1,0,0,0,NULL
3788,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kodra e Diellit","Kodra e Diellit",53000,67,0,2,1,0,0,0,NULL
3787,Apartment,New,Sold,Albania,Tirana,Tirana,Xhamlliku,Xhamlliku,128000,142,0,3,1,0,0,0,NULL
3785,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",95000,0,115,2,2,0,0,0,NULL
3783,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Pazari I ri","Pazari I ri",127000,115,0,2,2,0,0,0,NULL
3782,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",98000,70,0,1,1,0,0,0,NULL
3781,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,100000,108,0,2,2,0,0,0,NULL
3779,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,52000,95,0,2,1,0,0,0,NULL
3775,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",72000,115,0,2,2,0,0,0,NULL
3771,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Durresit","Rruga e Durresit",80000,78,0,2,2,0,0,0,NULL
3770,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",81000,108,0,3,2,0,0,0,NULL
3769,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",74000,82,0,1,1,0,0,0,NULL
3768,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Asim Vokshi","Rruga Asim Vokshi",138000,120,0,3,2,0,0,0,NULL
3767,Apartment,New,Sold,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",175000,220,0,3,2,0,0,0,NULL
3766,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Myslym Shyri","Myslym Shyri",123000,0,110,2,1,0,0,0,NULL
3764,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Nente Kateshet","Nente Kateshet",132000,110,0,2,2,0,0,0,NULL
3763,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Yzberisht,Yzberisht,42000,87,0,2,1,0,0,0,NULL
3762,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Jeronim de Rada","Rruga Jeronim de Rada",148000,118,0,2,2,0,0,0,NULL
3761,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",51000,94,0,1,1,0,0,0,NULL
3760,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rezidenca Kodra Diellit","Rezidenca Kodra Diellit",153000,153,0,3,2,0,0,0,NULL
3759,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga 5 Maji","Rruga 5 Maji",48000,66,0,1,1,0,0,0,NULL
3758,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selvia,Selvia,133000,115,0,2,2,0,0,0,NULL
3757,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Bardhyl","Rruga Bardhyl",73000,70,0,1,1,0,0,0,NULL
3756,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Mine Peza","Rruga Mine Peza",55000,54,0,1,1,0,0,0,NULL
3748,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",41000,73,0,1,1,0,0,0,NULL
3747,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",46000,82,0,1,1,0,0,0,NULL
3746,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",41000,73,0,1,1,0,0,0,NULL
3745,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Dibres","Rruga e Dibres",80000,102,0,2,2,0,0,0,NULL
3743,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",47000,100,0,2,2,0,0,0,NULL
3741,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Petro Nini Luarasi","Rruga Petro Nini Luarasi",350,100,0,2,1,0,0,0,NULL
3739,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Zogu I Zi","Zogu I Zi",90000,125,0,2,2,0,0,0,NULL
3737,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Petro Nini Luarasi","Rruga Petro Nini Luarasi",116000,120,0,2,1,0,0,0,NULL
3736,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",144000,90,0,2,2,0,0,0,NULL
3734,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga Karl Gega","Rruga Karl Gega",81000,90,0,1,0,0,0,0,NULL
3733,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Zogu I","Bulevardi Zogu I",130000,127,0,2,1,0,0,0,NULL
3730,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Liqeni,Liqeni,132000,85,0,2,1,0,0,0,NULL
3729,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Bulevardi Zhan Dark","Bulevardi Zhan Dark",115000,95,0,2,1,0,0,0,NULL
3727,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Barrikadave","Rruga e Barrikadave",60000,60,0,1,1,0,0,0,NULL
3726,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Liqeni,Liqeni,163000,105,0,2,1,0,0,0,NULL
3725,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,72000,45,0,0,1,0,0,0,NULL
3724,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,81000,87,0,2,1,0,0,0,NULL
3723,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",270000,280,0,4,3,0,0,0,NULL
3721,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",65000,71,0,2,1,0,0,0,NULL
3719,Apartment,New,Sold,Albania,Tirana,Tirana,"Kopshti Botanik","Kopshti Botanik",54000,62,0,1,1,0,0,0,NULL
3718,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Restorant Durresi","Restorant Durresi",83000,104,0,3,1,0,0,0,NULL
3716,Apartment,New,Sold,Albania,Tirana,Tirana,Selite,Selite,65000,96,0,2,1,0,0,0,NULL
3711,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",75000,90,0,2,1,0,0,0,NULL
3707,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,Alidemi,Alidemi,80000,77,0,2,2,0,0,0,NULL
3704,Apartment,New,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",32000,64,0,1,1,0,0,0,NULL
3703,Apartment,New,Sold,Albania,Tirana,Tirana,"Misto Mame","Misto Mame",47000,94,0,2,1,0,0,0,NULL
3694,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",100000,109,0,2,1,0,0,0,NULL
3693,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ambasador 3","Ambasador 3",425700,258,0,2,2,0,0,0,NULL
3686,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",38000,62,0,1,1,0,0,0,NULL
3685,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Stacioni I trenit","Stacioni I trenit",120000,120,0,2,2,0,0,0,NULL
3677,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",65000,111,0,2,1,0,0,0,NULL
3676,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",58000,101,0,2,2,0,0,0,NULL
3674,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,163000,163,0,4,2,0,0,0,NULL
3673,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga Irfan Tomini","Rruga Irfan Tomini",82000,107,0,2,2,0,0,0,NULL
3670,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,120000,245,0,3,2,0,0,0,NULL
3669,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,53000,112,0,2,1,0,0,0,NULL
3668,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,48600,108,0,2,2,0,0,0,NULL
3667,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Elbasanit","Rruga e Elbasanit",95000,91,0,2,1,0,0,0,NULL
3666,Apartment,Used,Withdrawn,Albania,Tirana,Tirana,,,80000,82,0,2,1,0,0,0,NULL
3664,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,43000,78,0,1,1,0,0,0,NULL
3663,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,37800,84,0,1,1,0,0,0,NULL
3661,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga Margarita Tatulani","Rruga Margarita Tatulani",210000,125,0,2,2,0,0,0,NULL
3656,Apartment,New,Sold,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",300000,285,0,3,2,0,0,0,NULL
3653,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Rruga e Kavajes","Rruga e Kavajes",62000,73,0,1,1,0,0,0,NULL
3652,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Petronini,Petronini,100000,100,0,3,2,0,0,0,NULL
3648,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Fresku,Fresku,35000,83,0,2,1,0,0,0,NULL
3647,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",96700,129,0,2,2,0,0,0,NULL
3646,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",46600,62,0,1,2,0,0,0,NULL
3645,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",127000,169,0,3,2,0,0,0,NULL
3644,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Liqeni i Thate","Liqeni i Thate",93700,125,0,2,2,0,0,0,NULL
3640,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,118000,180,0,2,2,0,0,0,NULL
3633,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",63000,105,0,2,2,0,0,0,NULL
3632,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Ish Parku Autobuzave","Ish Parku Autobuzave",57600,64,0,1,1,0,0,0,NULL
3631,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",75000,115,0,3,2,0,0,0,NULL
3629,Apartment,New,Withdrawn,Albania,Tirana,Tirana,Selite,Selite,75000,103,0,3,1,0,0,0,NULL
3628,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",55000,114,0,2,2,0,0,0,NULL
3627,Apartment,New,Withdrawn,Albania,Tirana,Tirana,"Fusha E Aviacionit","Fusha E Aviacionit",40000,55,0,1,1,0,0,0,NULL
3626,Apartment,New,Withdrawn,Albania,Tirana,Tirana,,,50000,63,0,1,1,0,0,0,NULL
3625,Apartment,New,Sold,Albania,Tirana,Tirana,"Unaza e re","Unaza e re",52500,105,0,0,2,0,0,0,NULL
